2024-09-17 07:52:22,765 - ERROR - Validation error at index 0: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '83dc0a69-f96f-4c34-bcb7-928acae19a94', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,348 - ERROR - Validation error at index 411: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'fffc5eaf-9b7e-4fc3-9f5a-38315acc7fb2', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,349 - ERROR - Validation error at index 412: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'f2343d66-aaba-471c-a32e-51717e26bc99', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,349 - ERROR - Validation error at index 413: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'db09feee-2d8e-4f0e-a1ce-69ddd60d5dd4', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,349 - ERROR - Validation error at index 414: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '789daf3f-3536-40ef-9cf4-27aefa9802c1', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,350 - ERROR - Validation error at index 415: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '9a18e6be-8ec8-4f58-8183-5241b31993d2', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,350 - ERROR - Validation error at index 416: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'b817e415-286e-41dd-8386-59e5c5e5dbaa', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,350 - ERROR - Validation error at index 417: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'ec880f55-e34f-474e-b0a5-ffd3acbf9917', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,351 - ERROR - Validation error at index 418: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'f460984f-f1d8-4cc3-999c-1240dea7e3e4', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,352 - ERROR - Validation error at index 419: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'fb484744-7d63-4018-b6a0-b62fd7afc23f', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,353 - ERROR - Validation error at index 420: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '5e3a1e51-4496-422d-9ded-f4f7a049d2db', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,354 - ERROR - Validation error at index 421: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '75fbfe36-ad8e-4a40-a5c9-a8a7f5f7c526', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,355 - ERROR - Validation error at index 422: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '8506b725-0196-4490-ba15-6cc13d7af440', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,355 - ERROR - Validation error at index 423: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '0ab9b86d-06c0-459c-aa02-35f45c7afb38', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,356 - ERROR - Validation error at index 424: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '3e45047a-5483-42a5-b3ff-ffe7daeaac3a', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,356 - ERROR - Validation error at index 425: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'd16c5846-0231-41a8-9eb9-f45fa98019ba', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,356 - ERROR - Validation error at index 426: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '5a74eb10-0f87-495b-9c72-9155bb6440ad', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,357 - ERROR - Validation error at index 427: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'cff50ad5-3074-4302-8074-201dc45d6f3f', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,357 - ERROR - Validation error at index 428: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '0c85a456-aa78-4968-84da-ee794669cb74', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,358 - ERROR - Validation error at index 429: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'f4b9f32d-e13b-46a8-bdda-41d40a912b97', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,358 - ERROR - Validation error at index 430: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'c68b9768-e18a-4222-92f8-726d497b3a0a', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,359 - ERROR - Validation error at index 431: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'bb6354f1-e369-4eb8-aa0d-f91be9b7724f', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,359 - ERROR - Validation error at index 432: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '24ae9d85-710f-4731-848e-25d778af4b8e', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,360 - ERROR - Validation error at index 433: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '1571a78f-a333-4855-b03a-2d0cc7a32b0e', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,361 - ERROR - Validation error at index 434: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'fbbe1d4f-053a-4740-910d-2d695a53d4e7', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,361 - ERROR - Validation error at index 435: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '587ba9f1-b341-4db3-a833-4cca21d148c2', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,362 - ERROR - Validation error at index 436: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'e802a910-5726-449d-bede-16a072fbe7c7', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,363 - ERROR - Validation error at index 437: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'b8ca76c5-3db7-4961-ab2c-122ee34c56a5', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,364 - ERROR - Validation error at index 438: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '73e46480-c80c-466e-a714-fe1109a8f4dc', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,364 - ERROR - Validation error at index 439: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '12b2bc12-8ead-4057-bc0f-9093a95ac2b3', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,365 - ERROR - Validation error at index 440: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '592b3873-09fc-45a9-ae57-cd30847a0025', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,366 - ERROR - Validation error at index 441: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '0cd389e5-0c4d-4b38-8bf6-e4f0cf907d43', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,366 - ERROR - Validation error at index 442: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '80e66061-8277-4066-81ee-f99fcd617142', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,367 - ERROR - Validation error at index 443: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '75678a66-2e7e-49b6-9735-41ad03254d14', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,368 - ERROR - Validation error at index 444: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '1d778ea3-5904-4ee9-84e5-c7a6dc1284ac', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,368 - ERROR - Validation error at index 445: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'cfbcd7bf-6ece-4989-9838-3d072babf125', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,369 - ERROR - Validation error at index 446: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '000b757c-d6a0-492d-838f-3adbd12c25dc', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,369 - ERROR - Validation error at index 447: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '3296d7a6-3b98-4ed0-b16c-019925490b1b', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,369 - ERROR - Validation error at index 448: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'ec261189-1e6f-4af8-b24f-5645da2fc93f', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,370 - ERROR - Validation error at index 449: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'fafc4a0d-dd3a-492f-b756-dcd079cacdb7', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,371 - ERROR - Validation error at index 450: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '1777511c-e716-41b6-89a2-d51fc33379e8', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,372 - ERROR - Validation error at index 451: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '8ce105bf-5c05-4fd5-8e2d-4c7a3e6498f0', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,373 - ERROR - Validation error at index 452: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'cddca85a-d80a-4572-87d6-8183b9a3f3f4', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,374 - ERROR - Validation error at index 453: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '80f3960b-772f-4594-b27e-bca677d189f7', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,374 - ERROR - Validation error at index 454: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '6210ed42-9008-4356-91bc-53acb65dddd7', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,375 - ERROR - Validation error at index 455: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '4b0e7669-253f-4800-a44b-345f0c9e0087', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,376 - ERROR - Validation error at index 456: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '65d120d5-cdd7-4c71-b7b0-28613d9dcdce', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,377 - ERROR - Validation error at index 457: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'd68c3c35-718d-4071-92d5-c40b33b8d7bc', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,377 - ERROR - Validation error at index 458: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '04fc76bc-4537-4cad-98b1-d51ea54414ed', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,378 - ERROR - Validation error at index 459: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'aa3ce983-d86a-42a3-914d-c6750045897a', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,379 - ERROR - Validation error at index 460: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '6f97474f-367c-4749-a9a2-e3249f2beb66', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,379 - ERROR - Validation error at index 461: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'ecbbdef4-9858-4190-bba3-b61af2a8b2f6', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,380 - ERROR - Validation error at index 462: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '4564bf13-b002-4ac7-9957-c4b0c812b75c', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,380 - ERROR - Validation error at index 463: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '8f87c522-b04e-4583-87a4-2dcfd9613e2f', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,381 - ERROR - Validation error at index 464: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '2f71bd34-4e24-4c2e-a6f8-7ff7cb5248a4', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,381 - ERROR - Validation error at index 465: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '8377b3a9-b9ed-4852-99c8-cf3e5a4cd6eb', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,382 - ERROR - Validation error at index 466: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '7632ac39-675b-444a-9042-3b81df98cd91', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,382 - ERROR - Validation error at index 467: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '955eec23-2b16-4d2d-bffe-2b5b8dd75774', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,383 - ERROR - Validation error at index 468: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'e2d8df12-6158-4128-92f5-0d93ecce0fac', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,384 - ERROR - Validation error at index 469: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '76f2869c-5158-4316-b32a-edcf3eb02be4', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,384 - ERROR - Validation error at index 470: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '1b90f83e-3d2f-4e46-b109-f278cd7433c9', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,385 - ERROR - Validation error at index 471: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '9f520bf7-17bd-428a-90d1-a1bf35032f40', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,385 - ERROR - Validation error at index 472: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '771a7e47-23dc-4c12-bac7-e53078339bd4', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,386 - ERROR - Validation error at index 473: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'b06d9639-79d8-49d8-8bb5-55372fdc035f', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,386 - ERROR - Validation error at index 474: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'db43c44d-b42f-42c7-bd71-cc6dc2f2ea1a', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,387 - ERROR - Validation error at index 475: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'ba373713-6d0b-4793-8ec0-a192f3713ea6', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,388 - ERROR - Validation error at index 476: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'c3b5881c-75c8-4f79-9904-02a0ba5b45c4', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,388 - ERROR - Validation error at index 477: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '5b30869d-5e7c-41c0-80ee-7d1c1837744c', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,389 - ERROR - Validation error at index 478: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'b377903c-dcc7-4171-91ea-368df6a45009', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,390 - ERROR - Validation error at index 479: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '31f99abd-ac05-486d-8c4f-006144326c33', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,391 - ERROR - Validation error at index 480: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '7db1131e-59c2-421a-8ac1-8ef2411b8889', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,392 - ERROR - Validation error at index 481: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '1593c957-1fa1-427e-928c-6e71d242d6f9', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,392 - ERROR - Validation error at index 482: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'd65f9dce-5ef9-4c71-806c-5496690ca331', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,393 - ERROR - Validation error at index 483: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '2c084498-68d7-44d8-9223-b72c73f00faf', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,393 - ERROR - Validation error at index 484: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'eb50b8c0-8f6b-493f-b36f-d736d33f2e99', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,394 - ERROR - Validation error at index 485: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '88eefa4a-8863-4b51-af9c-d2bafbc5bf76', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,394 - ERROR - Validation error at index 486: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'f1eb6b57-410a-4aa6-8979-6a64424aac59', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,395 - ERROR - Validation error at index 487: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '27940104-222a-40c5-90d1-1682a7fd63bd', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,395 - ERROR - Validation error at index 488: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '9ef5e889-a76d-4389-abb9-801b7b29df3d', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
